Id,OverallQual,GrLivArea,YearBuilt,YearRemodAdd,YrSold,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,TotalSF,TotalBath,HouseAge,Remodeled,HasGarage,TotalPorch,Qual_Area,Qual_TotalSF,SalePrice_Log,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
882,8,1742,1908,1908,2006,1706.0,1109,633,2,0,4,8,2,428.0,13362,80,150,170,297941,3448.0,2.0,98,0,1,400,13936,27584.0,12.604654115672012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
883,2,800,1991,2011,2006,772.0,546,254,1,0,2,6,2,354.0,1788,290,270,180,117147,1572.0,1.0,15,1,1,740,1600,3144.0,11.671193371660463,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884,4,936,1987,2012,2008,837.0,572,364,1,1,4,7,2,424.0,9316,120,250,170,100660,1773.0,1.5,21,1,1,540,3744,7092.0,11.51951371471375,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
885,8,1831,1988,1988,2008,1577.0,1301,530,1,1,3,6,2,444.0,2576,470,60,130,289875,3408.0,1.5,20,0,1,660,14648,27264.0,12.577208524314711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
886,5,1437,1899,1924,2010,915.0,1078,359,2,1,4,7,3,640.0,17064,410,90,90,205413,2352.0,2.5,111,1,1,590,7185,11760.0,12.232782733842242,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
887,8,1378,1952,1962,2010,1271.0,973,405,3,0,1,5,2,463.0,2871,150,90,0,247280,2649.0,3.0,58,1,1,240,11024,21192.0,12.418280620796526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
888,5,1097,1883,1908,2007,1107.0,717,380,1,0,3,6,2,425.0,2574,450,30,80,150755,2204.0,1.0,124,1,1,560,5485,11020.0,11.923417914792418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
889,4,946,1898,1898,2007,601.0,603,343,1,0,3,7,1,227.0,6434,10,110,170,118246,1547.0,1.0,109,0,1,290,3784,6188.0,11.680530936053497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
890,5,1062,1981,1981,2006,734.0,735,327,2,1,3,6,2,386.0,1539,300,50,120,152712,1796.0,2.5,25,0,1,470,5310,8980.0,11.936315621833172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
891,8,1865,1965,1965,2008,1712.0,1312,553,1,1,4,7,2,464.0,5774,420,120,160,310087,3577.0,1.5,43,0,1,700,14920,28616.0,12.644611407145332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
892,9,1811,1931,1931,2006,1040.0,1209,602,2,1,3,6,2,423.0,18066,180,200,150,307563,2851.0,2.5,75,0,1,530,16299,25659.0,12.63643847465395,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
893,9,1797,1990,2010,2006,1308.0,1235,562,2,1,4,7,1,0.0,6996,100,0,100,307656,3105.0,2.5,16,1,0,200,16173,27945.0,12.636740805038343,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
894,6,999,1988,2003,2008,745.0,528,471,1,0,3,7,3,666.0,14492,130,70,80,167947,1744.0,1.0,20,1,1,280,5994,10464.0,12.03140968666349,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
895,8,1827,1965,1985,2007,946.0,1435,392,1,0,4,7,1,223.0,4008,460,270,60,255203,2773.0,1.0,42,1,1,790,14616,22184.0,12.449818504311127,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
896,5,1002,1922,1932,2008,599.0,738,264,1,0,2,6,2,461.0,13518,240,220,0,123642,1601.0,1.0,86,1,1,460,5010,8005.0,11.725153659943922,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
897,6,1411,1921,1931,2009,1288.0,863,548,2,1,4,8,2,413.0,9572,60,150,80,194676,2699.0,2.5,88,1,1,290,8466,16194.0,12.179097053925226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
898,9,1905,1969,1969,2009,1743.0,1274,631,1,0,4,7,2,449.0,14848,140,40,90,323163,3648.0,1.0,40,0,1,270,17145,32832.0,12.685915213286567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
899,2,1072,1994,2009,2009,692.0,551,521,2,1,3,7,2,431.0,15410,290,280,150,159086,1764.0,2.5,15,1,1,720,2144,3528.0,11.977206501370873,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,4,838,1905,1905,2010,785.0,429,409,2,1,3,6,2,442.0,15452,300,250,170,126841,1623.0,2.5,105,0,1,720,3352,6492.0,11.750697496424534,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,5,646,1922,1922,2007,572.0,371,275,1,0,3,6,2,0.0,17565,230,250,130,98243,1218.0,1.0,85,0,0,610,3230,6090.0,11.495209459164448,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
902,2,836,1956,1961,2007,592.0,590,246,1,0,2,5,0,0.0,1818,240,60,100,115805,1428.0,1.0,51,1,0,400,1672,2856.0,11.659671656250262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
903,5,1610,1899,1914,2010,1407.0,1216,394,2,0,3,6,1,0.0,13318,70,250,30,189651,3017.0,2.0,111,1,0,350,8050,15085.0,12.152946092803596,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
904,7,1797,1918,1923,2006,1762.0,1199,598,2,1,3,6,3,622.0,15482,290,20,180,280151,3559.0,2.5,88,1,1,490,12579,24913.0,12.543087592000608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
905,6,1441,1891,1911,2009,1051.0,950,491,3,0,4,8,1,276.0,12356,350,230,120,231201,2492.0,3.0,118,1,1,700,8646,14952.0,12.351047066261975,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
906,9,1751,1890,1890,2009,1084.0,1086,665,1,0,4,7,1,282.0,14016,490,200,0,281427,2835.0,1.0,119,0,1,690,15759,25515.0,12.547631921199944,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
907,8,1861,1921,1946,2006,1806.0,1020,841,1,1,4,7,2,462.0,2228,130,10,180,318820,3667.0,1.5,85,1,1,320,14888,29336.0,12.672385095748806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
908,6,1205,1890,1915,2008,966.0,645,560,1,1,3,6,2,413.0,2787,280,10,140,195429,2171.0,1.5,118,1,1,430,7230,13026.0,12.182957538024123,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,6,1495,1917,1922,2008,826.0,1088,407,2,0,4,6,2,458.0,5501,260,190,190,198890,2321.0,2.0,91,1,1,640,8970,13926.0,12.200512214949525,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
910,6,1501,1977,1977,2007,1180.0,1168,333,2,1,3,7,3,726.0,10252,490,220,140,184957,2681.0,2.5,30,0,1,850,9006,16086.0,12.127884051258897,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,7,1762,1898,1918,2010,1322.0,1123,639,2,1,3,7,2,450.0,2875,350,290,100,242709,3084.0,2.5,112,1,1,740,12334,21588.0,12.399622593997305,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
912,6,1951,1995,2000,2007,1810.0,1361,590,2,1,3,6,2,446.0,16470,330,90,40,262169,3761.0,2.5,12,1,1,460,11706,22566.0,12.4767484272897,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
913,7,1628,1992,1992,2008,1245.0,1260,368,1,0,4,8,2,444.0,13578,200,190,90,234856,2873.0,1.0,16,0,1,480,11396,20111.0,12.366732097270258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
914,6,1298,1944,1949,2006,814.0,684,614,2,0,4,7,2,465.0,1524,370,80,170,192341,2112.0,2.0,62,1,1,620,7788,12672.0,12.167030316465505,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
915,7,1544,1978,1988,2007,1293.0,1128,416,3,1,3,6,2,0.0,19038,100,170,60,251853,2837.0,3.5,29,1,0,330,10808,19859.0,12.436604833517395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
916,7,1196,1951,1951,2009,922.0,819,377,2,0,4,7,0,58.0,14157,320,50,0,188798,2118.0,2.0,58,0,1,370,8372,14826.0,12.14843823606934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
917,6,1261,1931,1931,2009,777.0,856,405,2,1,3,6,2,441.0,19343,140,190,20,193918,2038.0,2.5,78,0,1,350,7566,12228.0,12.175195825084113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
918,10,1918,1997,2007,2006,1509.0,1127,791,3,1,4,8,0,18.0,17083,110,50,0,352630,3427.0,3.5,9,1,1,160,19180,34270.0,12.773177463402362,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
919,8,1595,1999,2009,2008,1452.0,1124,471,2,1,3,6,3,719.0,6206,230,250,160,343759,3047.0,2.5,9,1,1,640,12760,24376.0,12.747699018448877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
920,5,1280,1886,1886,2009,658.0,945,335,2,0,3,6,2,447.0,15163,490,240,140,133090,1938.0,2.0,123,0,1,870,6400,9690.0,11.798788383764899,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,9,1685,1890,1890,2009,1373.0,899,786,1,0,3,6,1,345.0,17344,360,90,40,266026,3058.0,1.0,119,0,1,490,15165,27522.0,12.491353086372076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
922,7,1774,1982,1982,2010,1197.0,1170,604,2,0,3,5,2,462.0,10912,100,270,150,254487,2971.0,2.0,28,0,1,520,12418,20797.0,12.447008962584045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
923,9,1850,1940,1955,2007,1195.0,981,869,1,1,3,6,3,667.0,7479,180,240,110,315048,3045.0,1.5,67,1,1,530,16650,27405.0,12.660483461265814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
924,8,1698,1947,1967,2008,1182.0,1293,405,2,0,3,6,2,440.0,9443,0,80,180,269261,2880.0,2.0,61,1,1,260,13584,23040.0,12.503440162270625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
925,6,1334,1981,1981,2007,895.0,870,464,1,0,3,7,2,432.0,10411,160,80,130,174215,2229.0,1.0,26,0,1,370,8004,13374.0,12.068051187632786,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
926,2,831,1989,2009,2008,761.0,616,215,2,0,4,8,2,441.0,8986,390,20,20,128669,1592.0,2.0,19,1,1,430,1662,3184.0,11.765006266179036,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,6,1565,1930,1930,2009,997.0,955,610,2,0,4,7,3,625.0,2605,150,110,180,208200,2562.0,2.0,79,0,1,440,9390,15372.0,12.246259238225438,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
928,7,1376,1996,1996,2010,1192.0,739,637,2,0,3,7,2,422.0,5269,250,100,0,240746,2568.0,2.0,14,0,1,350,9632,17976.0,12.391501868523543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
929,7,1418,1925,1940,2007,775.0,726,692,1,0,5,7,0,103.0,3979,420,130,0,200432,2193.0,1.0,82,1,1,550,9926,15351.0,12.208235305294805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
930,6,1339,1932,1937,2009,1306.0,782,557,1,1,3,6,2,473.0,11612,420,240,90,176364,2645.0,1.5,77,1,1,750,8034,15870.0,12.080310990170013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
931,5,980,1967,1977,2008,794.0,561,419,2,0,4,7,2,494.0,12771,140,180,20,157481,1774.0,2.0,41,1,1,340,4900,8870.0,11.967066445002429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
932,9,1686,2000,2000,2007,1438.0,1126,560,2,0,3,5,3,683.0,6231,70,90,120,327610,3124.0,2.0,7,0,1,280,15174,28116.0,12.699582207930916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
933,10,1904,1892,1912,2007,1235.0,964,940,2,1,3,7,1,231.0,12861,290,180,50,339267,3139.0,2.5,115,1,1,520,19040,31390.0,12.734545634506233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
934,7,1724,1968,1978,2009,1217.0,1131,593,2,1,2,4,2,403.0,17587,130,40,100,258127,2941.0,2.5,41,1,1,270,12068,20587.0,12.461210864905926,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
935,5,1302,2004,2004,2007,1107.0,804,498,2,0,4,8,2,436.0,4672,320,210,50,208980,2409.0,2.0,3,0,1,580,6510,12045.0,12.249998617723557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
936,6,1438,1997,2017,2010,1389.0,967,471,2,0,3,6,3,652.0,15541,410,80,20,190050,2827.0,2.0,13,1,1,510,8628,16962.0,12.155047736176769,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
937,2,970,1933,1938,2010,721.0,689,281,2,1,4,6,2,484.0,8568,60,0,150,126083,1691.0,2.5,77,1,1,210,1940,3382.0,11.744703630476776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
938,9,1822,1995,1995,2009,1485.0,1257,565,2,0,3,7,2,448.0,8057,170,140,80,318142,3307.0,2.0,14,0,1,390,16398,29763.0,12.670256246218667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
939,4,1178,1997,2022,2008,1021.0,936,242,2,0,3,6,1,338.0,4830,110,230,70,172926,2199.0,2.0,11,1,1,410,4712,8796.0,12.06062481910958,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,7,1529,1883,1888,2009,1048.0,827,702,1,0,3,6,0,37.0,7522,10,290,20,184125,2577.0,1.0,126,1,1,320,10703,18039.0,12.12337558484319,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
941,6,1453,1954,1959,2010,1249.0,913,540,1,0,4,7,2,467.0,14143,490,290,40,244832,2702.0,1.0,56,1,1,820,8718,16212.0,12.408331624456645,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
942,7,1433,1928,1938,2006,1200.0,899,534,2,1,3,5,2,432.0,3558,280,30,130,228089,2633.0,2.5,78,1,1,440,10031,18431.0,12.337495566890592,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
